0.796353,-0.003669
0.803093,-0.003530
0.809834,-0.003396
0.816579,-0.003266
0.823326,-0.003140
0.830077,-0.003019
0.836830,-0.002901
0.843585,-0.002788
0.850344,-0.002679
0.857106,-0.002574
0.863871,-0.002473
0.870638,-0.002376
0.877409,-0.002283
0.884183,-0.002194
0.890959,-0.002109
0.897739,-0.002028
0.904522,-0.001951
0.911309,-0.001878
0.918098,-0.001808
0.924891,-0.001742
0.931687,-0.001679
0.938486,-0.001620
0.945289,-0.001565
0.952095,-0.001513
0.958904,-0.001464
0.965717,-0.001419
0.972533,-0.001376
0.979353,-0.001337
0.986177,-0.001300
0.993004,-0.001267
0.999835,-0.001236
