0.796402,-0.003124
0.803140,-0.003001
0.809881,-0.002882
0.816625,-0.002768
0.823372,-0.002658
0.830121,-0.002552
0.836873,-0.002451
0.843628,-0.002354
0.850386,-0.002261
0.857147,-0.002173
0.863910,-0.002088
0.870677,-0.002008
0.877446,-0.001932
0.884219,-0.001860
0.890994,-0.001792
0.897773,-0.001728
0.904554,-0.001668
0.911339,-0.001612
0.918127,-0.001560
0.924918,-0.001512
0.931712,-0.001467
0.938509,-0.001426
0.945310,-0.001389
0.952114,-0.001355
0.958921,-0.001325
0.965732,-0.001298
0.972546,-0.001274
0.979364,-0.001254
0.986185,-0.001236
0.993010,-0.001222
0.999839,-0.001210
